identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/NetUnblendedRate,lineItem/NetUnblendedCost,lineItem/LegalEntity,product/ProductName,product/PurchaseOption,product/accessType,product/alarmType,product/attachmentType,product/availability,product/availabilityZone,product/backupservice,product/baseProductReferenceCode,product/brokerEngine,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacity,product/capacitystatus,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/cloudformationresourceProvider,product/component,product/computeFamily,product/computeType,product/concurrencyscalingfreeusage,product/connectionType,product/contentType,product/cputype,product/currentGeneration,product/data,product/dataTransfer,product/databaseEdition,product/databaseEngine,product/datastoreStoragetype,product/datatransferout,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/directConnectLocation,product/directorySize,product/directoryType,product/directoryTypeDescription,product/disableactivationconfirmationemail,product/durability,product/ecu,product/edition,product/endpoint,product/endpointType,product/engineCode,product/enhancedNetworkingSupport,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/eventType,product/executionFrequency,product/executionLocation,product/feeCode,product/feeDescription,product/fileSystemType,product/findingGroup,product/findingSource,product/findingStorage,product/flow,product/freeQueryTypes,product/freeTrial,product/freeUsageIncluded,product/frequencyMode,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/georegioncode,product/gets,product/gpu,product/gpuMemory,product/granularity,product/graphqloperation,product/group,product/groupDescription,product/indexingSource,product/insightstype,product/instance,product/instanceFamily,product/instanceFunction,product/instanceName,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/meteringType,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/newcode,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/opsItems,product/origin,product/osLicenseModel,product/parameterType,product/physicalCpu,product/physicalGpu,product/physicalProcessor,product/platoclassificationtype,product/platoinstancename,product/platoinstancetype,product/platopricingtype,product/platopricingunittype,product/platoprotocoltype,product/platoresourceactionmetrics,product/platostoragename,product/platostoragetype,product/platotrafficdirection,product/platotransfertype,product/platousagetype,product/platovolumetype,product/portSpeed,product/preInstalledSw,product/pricingUnit,product/pricingplan,product/processorArchitecture,product/processorFeatures,product/productFamily,product/protocol,product/provider,product/provisioned,product/purchaseterm,product/queueType,product/ratetype,product/realtimeoperation,product/recipient,product/region,product/regionCode,product/requestDescription,product/requestType,product/resourceEndpoint,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/servicecode,product/servicename,product/sku,product/softwareIncluded,product/softwareType,product/standardGroup,product/standardStorage,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageFamily,product/storageMedia,product/storageType,product/subcategory,product/subscriptionType,product/subservice,product/tenancy,product/throughput,product/throughputCapacity,product/throughputClass,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/type,product/updates,product/usageFamily,product/usageVolume,product/usagetype,product/uservolume,product/vcpu,product/version,product/videoMemoryGib,product/virtualInterfaceType,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/withActiveUsers,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NetAmortizedUpfrontCostForUsage,reservation/NetAmortizedUpfrontFeeForBillingPeriod,reservation/NetEffectiveCost,reservation/NetRecurringFeeForUsage,reservation/NetUnusedAmortizedUpfrontFeeForBillingPeriod,reservation/NetUnusedRecurringFee,reservation/NetUpfrontValue,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,discount/EdpDiscount,discount/BundledDiscount,discount/TotalDiscount,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,savingsPlan/StartTime,savingsPlan/EndTime,savingsPlan/OfferingType,savingsPlan/PaymentOption,savingsPlan/PurchaseTerm,savingsPlan/Region,savingsPlan/NetSavingsPlanEffectiveCost,savingsPlan/NetAmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/NetRecurringCommitmentForBillingPeriod,resourceTags/user:Application,resourceTags/user:Developer,resourceTags/user:Environment,resourceTags/user:Name,resourceTags/user:map-migrated,resourceTags/user:map-migrated-app,resourceTags/user:name
ssq5mwb5duxsszcu2kktx4cjgcguzsm532e53tbqsvdrlgbt72vq,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,965382971223,EdpDiscount,2022-06-01T08:00:00Z,2022-06-01T09:00:00,AmazonEC2,EU-BoxUsage:c4.xlarge,RunInstances:0002,eu-west-1c,,,,,USD,,-0.0820000000,,,Enterprise Discount Program Discount for AmazonEC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9YWR5HCFDGBQCS2Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9YWR5HCFDGBQCS2Z.JRTCKXETXF.6YS6EN2CT7,7802699718,,,,,,,,,,,,,,,,,,,,,,,849123706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dlj3rdq5ivovydvkzyc34hletfv5djiqrkv7zndtkrsnad2s46q,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,984019234967,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AmazonStates,CAN1-EU-AWS-Out-Bytes,Unknown,,,,,,USD,,0.0000000000,,,Enterprise Discount Program Discount for AmazonStates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADWATZB5J6WRFQDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADWATZB5J6WRFQDU.JRTCKXETXF.6YS6EN2CT7,7526225065,,,,,,,,,,,,,,,,,,,,,,,543781092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nnqkxfpnfvr4yzfl3bu5natqvh67mo4c5orr6ofi3jv3q2anwnqa,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,695472543931,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T17:00:00Z,AmazonDynamoDB,USW1-DataTransfer-Out-Bytes,ListTables,,,,,,USD,,-0.0000000017,,,Enterprise Discount Program Discount for AmazonDynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD.JRTCKXETXF.Q3Z75P77EN,7526215453,,,,,,,,,,,,,,,,,,,,,,,702463185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwzbsu35t6vzo2qg636q6zscg6ceb2ltr4qabt4jq4ymzdwbrpuq,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,391164481053,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T17:00:00Z,AmazonDynamoDB,USW1-DataTransfer-Out-Bytes,ListTables,,,,,,USD,,-0.0000000292,,,Enterprise Discount Program Discount for AmazonDynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD.JRTCKXETXF.Q3Z75P77EN,7526215453,,,,,,,,,,,,,,,,,,,,,,,089527614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahs5oheedbzof5a2d6ahryd3p7srd2rwmag57xwgn3dzcossgroq,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,415947322028,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T16:00:00Z,AmazonSWF,USW1-DataTransfer-Out-Bytes,Unknown,,,,,,USD,,-0.0000000048,,,Enterprise Discount Program Discount for AmazonSWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHRNA43Y8M88C9BD.JRTCKXETXF.Q3Z75P77EN,7526215453,,,,,,,,,,,,,,,,,,,,,,,246735109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3asz76fjzrlg4uijm7ipfztne7b3e3yakm4a2bm3w3f2wpcooh5a,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,423892467401,EdpDiscount,2022-06-02T04:00:00Z,2022-06-02T16:00:00Z,AWSLambda,EU-Request,Invoke,,,,,,USD,,-0.0000002600,,,Enterprise Discount Program Discount for AWSLambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B5V2RNHAWGVJBZD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B5V2RNHAWGVJBZD3.JRTCKXETXF.6YS6EN2CT7,5413971390,,,,,,,,,,,,,,,,,,,,,,,675123809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lv54zkrrjj2romkvxrqpiooiqbwmzqj6snihkehg7jcu22vq7c2q,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,268912098788,EdpDiscount,2022-06-02T04:00:00Z,2022-06-02T16:00:00Z,AWSLambda,EU-Request,Invoke,,,,,,USD,,-0.0000088200,,,Enterprise Discount Program Discount for AWSLambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B5V2RNHAWGVJBZD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B5V2RNHAWGVJBZD3.JRTCKXETXF.6YS6EN2CT7,5413971390,,,,,,,,,,,,,,,,,,,,,,,426359871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o7qqfwpap32l7tvcxkwdkh3roythwttl6edlxc4mcahb2x7fhxdq,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,757917115380,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AWSCloudTrail,EU-PaidEventsRecorded,None,,,,,,USD,,-0.0408060000,,,Enterprise Discount Program Discount for AWSCloudTrail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG86MCCHJHU99MJU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG86MCCHJHU99MJU.JRTCKXETXF.6YS6EN2CT7,5785937813,,,,,,,,,,,,,,,,,,,,,,,592364870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36u5osxhky4ztd6xed3mqkehtiz6jbbyfnzjh563nasldfitjcfq,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,029605772819,EdpDiscount,2022-06-02T07:00:00Z,2022-06-02T15:00:00Z,AWSLambda,EU-Lambda-Provisioned-Concurrency,ProvisionedConcurrency,,,,,,USD,,-0.1003536000,,,Enterprise Discount Program Discount for AWSLambda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BP8P7CBMNM86SRMW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BP8P7CBMNM86SRMW.JRTCKXETXF.6YS6EN2CT7,5413971412,,,,,,,,,,,,,,,,,,,,,,,869047513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ny5xjtchjx2t47p3kqe5ned7f5ongcg6mwha7ahbnxcjvmxg72q,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,593556663130,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AWSCloudTrail,USW2-InsightsEvents,None,,,,,,USD,,-0.0001099000,,,Enterprise Discount Program Discount for AWSCloudTrail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BY9V5YAKERF7KF9V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BY9V5YAKERF7KF9V.JRTCKXETXF.6YS6EN2CT7,5785937966,,,,,,,,,,,,,,,,,,,,,,,468139250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hhkkfqxarabbeozflko7rwjwl7skk6caffxagxptjjvpuktsz2q,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,496024500366,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AmazonRDS,EU-RDS:Mirror-GP2-Storage,CreateDBInstance:0012,eu-west-1,,,,,USD,,-0.5481666672,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2PW7D4U2AMJTHR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2PW7D4U2AMJTHR5.JRTCKXETXF.6YS6EN2CT7,7760291789,,,,,,,,,,,,,,,,,,,,,,,849123706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z2sp2absvqiyoobdbngvh4jmvljufwya73sv2q3l3535l54zngxa,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,478873240562,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T15:00:00Z,AWSEvents,EU-Event-64K-Chunks,PutEvents,,,,,,USD,,-0.0000030000,,,Enterprise Discount Program Discount for AWSEvents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS4U4CPZ9XG2P7WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS4U4CPZ9XG2P7WR.JRTCKXETXF.6YS6EN2CT7,5184176814,,,,,,,,,,,,,,,,,,,,,,,543781092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7o65dvzw7a4b7hedjjdcnlprb5kxthoxxmwaqaeftnwqb2tphgea,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,595005185433,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T17:00:00Z,AmazonCloudWatch,APS2-CW:Requests,GetMetricStatistics,,,,,,USD,,-0.0125800000,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUFZNHWV2E728J9H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUFZNHWV2E728J9H.JRTCKXETXF.6YS6EN2CT7,6430171665,,,,,,,,,,,,,,,,,,,,,,,702463185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4nmjnck3xfj2aelpr7ude7e3ygpcfgekgva6orpgx6jp5qdtrw4a,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,068659106044,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AmazonCloudWatch,APN2-CW:Requests,ListMetrics,,,,,,USD,,-0.0000720000,,,Enterprise Discount Program Discount for AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY5JMB5JBHJAY5XB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY5JMB5JBHJAY5XB.JRTCKXETXF.6YS6EN2CT7,6430172130,,,,,,,,,,,,,,,,,,,,,,,089527614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uvlbma2z26fjusbztvwdq5oxznay6lhrxjgl6h26sq4u7giupk4q,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,235033124450,EdpDiscount,2022-06-02T02:00:00Z,2022-06-02T17:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadLocation,,,,,,USD,,-0.0000004800,,,Enterprise Discount Program Discount for AmazonS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJEKB32FV4HNZJZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJEKB32FV4HNZJZY.JRTCKXETXF.6YS6EN2CT7,7484825268,,,,,,,,,,,,,,,,,,,,,,,246735109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kazqd56eq4af6zgk6oxfbjbhnknq4kw6fszo5tvzm2k3twdx7qwq,2022-06-02T00:00:00Z/2022-06-03T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,285224491844,EdpDiscount,2022-06-02T00:00:00Z,2022-06-02T17:00:00Z,AmazonRDS,EU-Aurora:BackupUsage,CreateDBInstance:0016,,,,,,USD,,-0.0047717400,,,Enterprise Discount Program Discount for AmazonRDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMJCPGAD9GHC6BGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMJCPGAD9GHC6BGW.JRTCKXETXF.6YS6EN2CT7,7760287934,,,,,,,,,,,,,,,,,,,,,,,675123809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r7xrydvuc37w3buovrlpect4z4esqqbwrwhijfaztcb3uw7xnpoa,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,716833954269,EdpDiscount,2022-06-01T09:00:00Z,2022-06-01T12:00:00Z,AmazonDynamoDB,EUN1-DataTransfer-Out-Bytes,DescribeLimits,,,,,,USD,,-0.0000000024,,,Enterprise Discount Program Discount for AmazonDynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3.JRTCKXETXF.Q3Z75P77EN,7526217975,,,,,,,,,,,,,,,,,,,,,,,426359871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qblzenu35r4etifwgu5lnqwt53svg4ee5qphf7aix7ldpr424ywq,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,272612048621,EdpDiscount,2022-06-01T00:00:00Z,2022-06-01T01:00:00Z,AmazonDynamoDB,EUN1-DataTransfer-Out-Bytes,DescribeLimits,,,,,,USD,,-0.0000000012,,,Enterprise Discount Program Discount for AmazonDynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3.JRTCKXETXF.Q3Z75P77EN,7526217975,,,,,,,,,,,,,,,,,,,,,,,592364870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ny3r7khn27eahuerkhi4o5rvjrdxsvsgmdppyhzsukzp4kjycxfa,2022-06-01T00:00:00Z/2022-06-02T00:00:00Z,,AWS EMEA SARL,AWS,Anniversary,099887766554,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,383152036672,EdpDiscount,2022-06-01T00:00:00Z,2022-06-02T00:00:00Z,AmazonDynamoDB,EUN1-DataTransfer-Out-Bytes,ListTables,,,,,,USD,,-0.0000000472,,,Enterprise Discount Program Discount for AmazonDynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRTM7T5YA7E492Z3.JRTCKXETXF.Q3Z75P77EN,7526217975,,,,,,,,,,,,,,,,,,,,,,,"86904""7513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
